run,pair_name,signal_name,expression,primary_mechanism,expected_sign,generation,hypothesis,confidence,coder_a,coder_b,coder_a_confidence,coder_b_confidence,adjudicated,adjudicator_confidence,record_id
A3,profit_quality,Accrual-Light Profit Improvement,"MIN(IND_RANK(DELTA(RATIO(oiadp, at), 1)), IND_RANK(NEG(DELTA(RATIO(SUB(act, lct), at), 1))))",cash_validated_profit,positive,1,Improvements in operating profitability predict higher returns when they are achieved without a corresponding increase in net working-capital accruals.,5,cash_validated_profit,cash_validated_profit,5,5,false,,m09028
A3,profit_quality,Debt-Service-Resilient EBITDA,"MIN(IND_RANK(MA(RATIO(ebitda, at), 3)), IND_RANK(NEG(MA(RATIO(ADD(xint, dlc), at), 3))))",claim_coverage_and_liquidity_buffer,positive,1,Sustained EBITDA profitability is more valuable when interest expense and currently due debt impose a small financing burden.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,5,false,,m09029
A3,profit_quality,Debt-Spike-Free Operating Profit,"MIN(IND_RANK(MA(RATIO(oibdp, at), 3)), IND_RANK(NEG(TS_MAX(DELTA(RATIO(ADD(dltt, dlc), at), 1), 3))))",financing_stability_and_credit_validation,positive,1,High operating profitability is more valuable when the firm has avoided recent spikes in debt financing.,5,financing_stability_and_credit_validation,financing_stability_and_credit_validation,5,5,false,,m09030
A3,profit_quality,Low-Erosion Deleveraging Profit,"MIN(IND_RANK(MA(RATIO(oibdp, at), 3)), MIN(IND_RANK(NEG(MA(ABS(RATIO(SUB(oibdp, pi), at)), 3))), IND_RANK(NEG(TREND(RATIO(lt, at), 3)))))",financing_stability_and_credit_validation,positive,1,High operating profitability predicts stronger returns when little of it is lost before pretax income and the liability burden is not increasing.,4,financing_stability_and_credit_validation,financing_stability_and_credit_validation,4,4,false,,m09031
A3,profit_quality,Overhead-Stable Unstrained Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), MIN(IND_RANK(NEG(VOL(RATIO(xsga, sale), 3))), IND_RANK(NEG(MA(RATIO(lct, at), 3)))))",persistent_operating_strength,positive,1,Operating profitability is more durable when overhead intensity is stable and short-term liabilities remain modest.,4,claim_coverage_and_liquidity_buffer,persistent_operating_strength,3,4,true,4,m09032
A3,profit_quality,Working-Capital-Stable Profit,"MUL(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(NEG(VOL(RATIO(SUB(act, lct), at), 3))))",financing_stability_and_credit_validation,positive,1,Sustained operating profitability predicts stronger returns when the firm's working-capital position is stable through time.,3,cash_validated_profit,financing_stability_and_credit_validation,4,3,true,3,m09033
A3,profit_quality,Current-Debt-Covered Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(MA(RATIO(SUB(oancf, dlc), at), 3)))",claim_coverage_and_liquidity_buffer,positive,2,Sustained operating profitability predicts stronger returns when operating cash flow exceeds debt due within the current period.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,4,false,,m09034
A3,profit_quality,Liquid-Claim-Covered EBITDA Margin,"MIN(IND_RANK(MA(RATIO(ebitda, sale), 3)), IND_RANK(MA(RATIO(act, ADD(lct, dltt)), 3)))",claim_coverage_and_liquidity_buffer,positive,2,High EBITDA margins are more valuable when current assets provide strong coverage of current obligations and long-term debt.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,5,false,,m09035
A3,profit_quality,Low-Accrual Profit State,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(NEG(MA(DELTA(RATIO(SUB(act, lct), at), 1), 3))))",cash_validated_profit,positive,2,Persistently high operating profitability earns stronger subsequent returns when it does not require sustained working-capital accumulation.,5,cash_validated_profit,cash_validated_profit,5,5,false,,m09036
A3,profit_quality,Low-Refinancing-Risk Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), IND_RANK(NEG(MA(RATIO(dlc, lct), 3))))",refinancing_and_maturity_pressure,positive,2,Sustained operating margins predict stronger returns when financial debt represents a small share of current obligations.,4,refinancing_and_maturity_pressure,refinancing_and_maturity_pressure,4,5,false,,m09037
A3,profit_quality,Overhead-Liquidity Fragility,"MIN(IND_RANK(MA(RATIO(xsga, sale), 3)), IND_RANK(MA(RATIO(lct, act), 3)))",claim_coverage_and_liquidity_buffer,negative,2,Firms combining a persistently heavy overhead burden with high current-liability pressure earn lower subsequent returns.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09038
A3,profit_quality,Short-Term-Pressure Profit Erosion,"MIN(IND_RANK(NEG(DELTA(RATIO(oiadp, at), 1))), IND_RANK(DELTA(RATIO(lct, at), 1)))",claim_coverage_and_liquidity_buffer,negative,2,Firms experiencing both declining operating profitability and rising current-liability pressure earn lower subsequent returns.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09039
A3,profit_quality,Capital-Consumption Liquidity Stress,"MIN(IND_RANK(MA(RATIO(dp, MAX(oibdp, dp)), 3)), IND_RANK(MA(RATIO(lct, act), 3)))",claim_coverage_and_liquidity_buffer,negative,3,Firms whose operating cash earnings are heavily consumed by depreciation and whose current obligations strain current assets earn lower subsequent returns.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09040
A3,profit_quality,Claim-Light Operating Scale,"MIN(IND_RANK(MA(RATIO(oibdp, sale), 3)), IND_RANK(NEG(TREND(RATIO(lt, revt), 3))))",claim_coverage_and_liquidity_buffer,positive,3,High pre-financing operating margins are more valuable when total liabilities required per unit of revenue are declining.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09041
A3,profit_quality,Continuous Profit Reliability,"MIN(IND_RANK(SUB(MA(RATIO(oiadp, at), 3), VOL(RATIO(oiadp, at), 3))), IND_RANK(NEG(MA(RATIO(dlc, act), 3))))",leverage_and_profit_volatility_haircut,positive,3,High stability-adjusted operating profitability predicts stronger returns when current debt is small relative to current assets.,4,leverage_and_profit_volatility_haircut,leverage_and_profit_volatility_haircut,4,4,false,,m09042
A3,profit_quality,Deleveraging Profit Momentum,"MIN(IND_RANK(TREND(RATIO(oibdp, at), 3)), IND_RANK(NEG(TREND(RATIO(ADD(dltt, dlc), at), 3))))",financing_stability_and_credit_validation,positive,3,Improving operating profitability predicts stronger returns when accompanied by a declining debt burden.,5,financing_stability_and_credit_validation,financing_stability_and_credit_validation,5,5,false,,m09043
A3,profit_quality,Liquid Organizational-Investment Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), MIN(IND_RANK(MA(RATIO(xsga, sale), 3)), IND_RANK(MA(RATIO(SUB(act, lct), at), 3))))",claim_coverage_and_liquidity_buffer,positive,3,High operating profitability is more durable when achieved while sustaining organizational and customer investment without weakening liquidity.,4,claim_coverage_and_liquidity_buffer,innovation_and_conservative_accounting,4,4,true,4,m09044
A3,profit_quality,Working-Capital-Scalable Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), IND_RANK(NEG(TREND(RATIO(act, sale), 3))))",cash_validated_profit,positive,3,Sustained operating margins predict stronger returns when the business requires progressively fewer current assets per unit of sales.,5,cash_validated_profit,cash_validated_profit,5,4,false,,m09045
A3,profit_quality,Capital-Productive Liquid Earnings,"MIN(IND_RANK(WINSOR(MA(RATIO(oiadp, dp), 3), 1)), IND_RANK(MA(RATIO(act, lct), 3)))",claim_coverage_and_liquidity_buffer,positive,4,Firms producing substantial after-depreciation operating income per unit of capital consumption earn stronger returns when they also maintain robust current-asset coverage.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,4,false,,m09046
A3,profit_quality,Creditor-Validated Operating Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(NEG(WINSOR(MA(RATIO(xint, ADD(dltt, dlc)), 3), 1))))",financing_stability_and_credit_validation,positive,4,Sustained operating profitability predicts stronger returns when the firm's effective borrowing cost is low.,5,financing_stability_and_credit_validation,financing_stability_and_credit_validation,5,5,false,,m09047
A3,profit_quality,Liability-Neutral Cash Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(MA(RATIO(SUB(oancf, DELTA(lct, 1)), at), 3)))",cash_validated_profit,positive,4,High operating profitability is more valuable when operating cash generation does not depend on increasing current liabilities.,5,cash_validated_profit,cash_validated_profit,5,5,false,,m09048
A3,profit_quality,Maturity-Extended Operating Profit,"MIN(IND_RANK(MA(RATIO(oibdp, at), 3)), IND_RANK(NEG(TREND(RATIO(dlc, lct), 3))))",refinancing_and_maturity_pressure,positive,4,Sustained operating profitability is more valuable when current debt is becoming a smaller share of current obligations.,4,refinancing_and_maturity_pressure,refinancing_and_maturity_pressure,4,5,false,,m09049
A3,profit_quality,Scalable Organizational Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), MIN(IND_RANK(MA(RATIO(xsga, sale), 3)), IND_RANK(NEG(TREND(RATIO(act, sale), 3)))))",cash_validated_profit,positive,4,High operating margins are especially durable when firms sustain organizational investment while reducing the current assets required per unit of sales.,4,cash_validated_profit,persistent_operating_strength,4,3,true,4,m09050
A3,profit_quality,Worst-Case Claim-Efficient Margin,"MIN(IND_RANK(MA(RATIO(oibdp, sale), 3)), IND_RANK(NEG(TS_MAX(RATIO(lt, revt), 3))))",claim_coverage_and_liquidity_buffer,positive,4,High operating margins predict stronger returns when liability intensity has remained low even at its recent worst point.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09051
A3,profit_quality,Capital-Productive Maturity Improvement,"MIN(IND_RANK(WINSOR(MA(RATIO(oiadp, dp), 3), 1)), IND_RANK(NEG(TREND(RATIO(dlc, lct), 3))))",refinancing_and_maturity_pressure,positive,5,High operating income per unit of capital consumption is more valuable when current debt is becoming a smaller share of current obligations.,4,refinancing_and_maturity_pressure,refinancing_and_maturity_pressure,4,4,false,,m09052
A3,profit_quality,Cash-Confirmed Profit Momentum,"MIN(IND_RANK(TREND(RATIO(oiadp, at), 3)), MIN(IND_RANK(TREND(RATIO(oancf, at), 3)), IND_RANK(NEG(MA(RATIO(dlc, lct), 3)))))",cash_validated_profit,positive,5,Improving operating profitability predicts stronger returns when operating cash generation is also improving and current-debt concentration remains low.,4,cash_validated_profit,cash_validated_profit,4,5,false,,m09053
A3,profit_quality,Dual-Capital-Efficient Earnings,"MIN(IND_RANK(WINSOR(MA(RATIO(oiadp, dp), 3), 1)), IND_RANK(NEG(TREND(RATIO(act, sale), 3))))",cash_validated_profit,positive,5,High operating income per unit of depreciation predicts stronger returns when current-asset requirements per unit of sales are also declining.,4,cash_validated_profit,claim_coverage_and_liquidity_buffer,4,3,true,4,m09054
A3,profit_quality,Earnings-Covered Debt Maturity,"MIN(IND_RANK(WINSOR(MA(RATIO(ADD(pi, xint), xint), 3), 1)), IND_RANK(NEG(WINSOR(MA(RATIO(dlc, ADD(dltt, dlc)), 3), 1))))",claim_coverage_and_liquidity_buffer,positive,5,Firms with strong earnings coverage of interest earn higher subsequent returns when only a small share of funded debt is currently due.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,5,false,,m09055
A3,profit_quality,Liquid Organizational Productivity,"MIN(IND_RANK(WINSOR(MA(RATIO(oiadp, xsga), 3), 1)), IND_RANK(MA(RATIO(SUB(act, lct), at), 3)))",claim_coverage_and_liquidity_buffer,positive,5,Firms generating high operating income per unit of organizational expenditure earn stronger returns when they also maintain a durable liquidity cushion.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,4,false,,m09056
A3,profit_quality,Operating-Credit-Supported Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), IND_RANK(MA(DELTA(RATIO(SUB(lct, dlc), revt), 1), 3)))",financing_stability_and_credit_validation,positive,5,High operating margins predict stronger returns when firms obtain increasing non-debt operating credit relative to revenue.,5,financing_stability_and_credit_validation,claim_coverage_and_liquidity_buffer,4,4,true,5,m09057
A3,profit_quality,Asset-Debt Duration-Matched Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(NEG(WINSOR(MA(ABS(SUB(RATIO(dp, MAX(oibdp, dp)), RATIO(dlc, ADD(dltt, dlc)))), 3), 1))))",refinancing_and_maturity_pressure,positive,6,High operating profitability is more valuable when the maturity of funded debt is aligned with the rate at which operating capital is consumed.,5,refinancing_and_maturity_pressure,refinancing_and_maturity_pressure,5,5,false,,m09058
A3,profit_quality,Cash-Coverage Improvement Concordance,"MIN(IND_RANK(DELTA(RATIO(oiadp, at), 1)), IND_RANK(DELTA(RATIO(SUB(oancf, dlc), at), 1)))",claim_coverage_and_liquidity_buffer,positive,6,Improvements in operating profitability predict stronger returns when cash generation after current debt obligations is also improving.,5,claim_coverage_and_liquidity_buffer,cash_validated_profit,5,5,true,5,m09059
A3,profit_quality,Flexible-Cost Liquid Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), MIN(IND_RANK(NEG(WINSOR(MA(ABS(SUB(GROWTH(xsga, 1), GROWTH(sale, 1))), 3), 1))), IND_RANK(NEG(MA(RATIO(lct, act), 3)))))",leverage_and_profit_volatility_haircut,positive,6,High operating margins are more durable when SG&A adjusts proportionately with sales and current obligations do not strain current assets.,4,leverage_and_profit_volatility_haircut,persistent_operating_strength,4,4,true,4,m09060
A3,profit_quality,Internally Retained Organizational Productivity,"MIN(IND_RANK(WINSOR(MA(RATIO(oiadp, xsga), 3), 1)), IND_RANK(NEG(WINSOR(MA(RATIO(SUB(ni, DELTA(re, 1)), at), 3), 1))))",persistent_operating_strength,positive,6,High operating income per unit of organizational expenditure predicts stronger returns when earnings are retained rather than distributed.,4,persistent_operating_strength,persistent_operating_strength,4,5,false,,m09061
A3,profit_quality,Joint Operating-Liquidity Regime,"MIN(IND_RANK(TS_RANK(RATIO(oibdp, at), 5)), IND_RANK(TS_RANK(RATIO(SUB(act, lct), at), 5)))",claim_coverage_and_liquidity_buffer,positive,6,Firms whose profitability and liquidity are simultaneously high relative to their own histories earn stronger subsequent returns.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09062
A3,profit_quality,Working-Capital-Neutral Cash Profit,"MIN(IND_RANK(MA(RATIO(oiadp, at), 2)), IND_RANK(MA(RATIO(ADD(oancf, DELTA(SUB(act, lct), 1)), at), 2)))",cash_validated_profit,positive,6,Operating profitability predicts stronger returns when cash generation remains high after neutralizing working-capital timing effects.,5,cash_validated_profit,cash_validated_profit,5,5,false,,m09063
A3,profit_quality,Capital-Light Transition Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), MIN(IND_RANK(NEG(TREND(RATIO(dp, at), 3))), IND_RANK(MA(RATIO(act, lct), 3))))",claim_coverage_and_liquidity_buffer,positive,7,High operating margins predict stronger returns when capital-consumption intensity is declining and current liquidity remains strong.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09064
A3,profit_quality,Debt-Issuance-Adjusted Fixed-Charge Profit,"MIN(IND_RANK(MA(RATIO(oibdp, at), 3)), IND_RANK(WINSOR(MA(RATIO(SUB(SUB(oibdp, xint), DELTA(ADD(dltt, dlc), 1)), at), 3), 1)))",claim_coverage_and_liquidity_buffer,positive,7,High operating profitability predicts stronger returns when it remains substantial after interest expense and net debt issuance.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09065
A3,profit_quality,Liability-Neutral Operating-Cost Cash Return,"IND_ADJ(WINSOR(MA(RATIO(SUB(oancf, DELTA(lct, 1)), ADD(cogs, xsga)), 2), 1))",cash_validated_profit,positive,7,"Firms generating more operating cash per unit of production and organizational cost, without relying on current-liability growth, earn stronger subsequent returns.",5,cash_validated_profit,cash_validated_profit,5,5,false,,m09066
A3,profit_quality,Liquid Fixed-Charge Coverage,"MIN(IND_RANK(WINSOR(MA(RATIO(oibdp, ADD(dp, xint)), 3), 1)), IND_RANK(MA(RATIO(SUB(act, lct), at), 3)))",claim_coverage_and_liquidity_buffer,positive,7,Firms whose pre-depreciation operating income strongly covers depreciation and interest earn higher returns when supported by a net liquidity cushion.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,5,false,,m09067
A3,profit_quality,Production-Cost Flexible Claim Coverage,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), MIN(IND_RANK(NEG(WINSOR(MA(ABS(SUB(GROWTH(cogs, 1), GROWTH(revt, 1))), 3), 1))), IND_RANK(MA(RATIO(act, ADD(lct, dltt)), 3))))",claim_coverage_and_liquidity_buffer,positive,7,High operating margins predict stronger returns when production costs scale consistently with revenue and liquid assets cover explicit claims.,4,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,4,4,false,,m09068
A3,profit_quality,Rigidity-Stress-Adjusted Margin,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), IND_RANK(NEG(MUL(IND_RANK(WINSOR(MA(ABS(SUB(GROWTH(xsga, 1), GROWTH(sale, 1))), 3), 1)), IND_RANK(MA(RATIO(lct, act), 3))))))",leverage_and_profit_volatility_haircut,positive,7,High operating margins are more durable when firms avoid the joint state of rigid overhead and severe short-term liquidity pressure.,4,leverage_and_profit_volatility_haircut,claim_coverage_and_liquidity_buffer,4,4,true,4,m09069
A3,profit_quality,Fixed-Charge Liquidity Runway,"MIN(IND_RANK(MA(RATIO(oibdp, sale), 3)), IND_RANK(WINSOR(MA(RATIO(SUB(act, lct), ADD(dp, xint)), 3), 1)))",claim_coverage_and_liquidity_buffer,positive,8,High operating margins are more durable when net working capital can cover multiple periods of depreciation and interest charges.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,5,false,,m09070
A3,profit_quality,Funded Organizational Runway,"MIN(IND_RANK(MA(RATIO(oiadp, sale), 3)), MIN(IND_RANK(MA(RATIO(xsga, sale), 3)), IND_RANK(WINSOR(MA(RATIO(SUB(act, lct), xsga), 3), 1))))",claim_coverage_and_liquidity_buffer,positive,8,High-margin firms sustaining substantial organizational expenditure earn stronger returns when net working capital can fund that expenditure for an extended period.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,5,false,,m09071
A3,profit_quality,Liability-Neutral Operating Cash Realization,"IND_ADJ(WINSOR(MA(RATIO(SUB(oancf, DELTA(lct, 1)), oibdp), 2), 1))",cash_validated_profit,positive,8,Firms realizing more of pre-depreciation operating profit as cash without relying on current-liability growth earn stronger subsequent returns.,5,cash_validated_profit,cash_validated_profit,5,5,false,,m09072
A3,profit_quality,Liability-Productive Operating Growth,"MIN(IND_RANK(MA(RATIO(oibdp, at), 3)), IND_RANK(MA(SUB(DELTA(RATIO(oibdp, at), 1), DELTA(RATIO(lt, at), 1)), 3)))",financing_stability_and_credit_validation,positive,8,High operating profitability predicts stronger returns when improvements in operating returns outpace growth in the liability burden.,4,financing_stability_and_credit_validation,financing_stability_and_credit_validation,4,4,false,,m09073
